x,y,z
0.84084,0.99372,8.17908
0.84084,0.99372,8.17908
0.84084,0.99372,8.17908
0.84084,0.99372,8.17908
0.84084,0.99372,8.17908
0.99372,1.07016,7.87332
0.99372,1.07016,7.87332
0.99372,1.07016,7.87332
0.99372,1.07016,7.87332
0.7644,1.1466,8.10264
0.7644,1.1466,8.10264
0.7644,1.1466,8.10264
0.7644,1.1466,8.10264
0.53508,1.22304,9.24924
0.53508,1.22304,9.24924
0.53508,1.22304,9.24924
0.53508,1.22304,9.24924
1.1466,0.30576,8.56128
1.1466,0.30576,8.56128
1.1466,0.30576,8.56128
1.1466,0.30576,8.56128
1.1466,0.30576,8.56128
0.68796,1.29948,10.5487
0.68796,1.29948,10.5487
0.68796,1.29948,10.5487
0.68796,1.29948,10.5487
0.91728,1.1466,9.09636
0.91728,1.1466,9.09636
0.91728,1.1466,9.09636
0.91728,1.1466,9.09636
0.15288,0.99372,9.78432
0.15288,0.99372,9.78432
0.15288,0.99372,9.78432
0.15288,0.99372,9.78432
0.61152,1.1466,7.49112
0.61152,1.1466,7.49112
0.61152,1.1466,7.49112
0.61152,1.1466,7.49112
0.3822,1.45236,9.01992
0.3822,1.45236,9.01992
0.3822,1.45236,9.01992
0.3822,1.45236,9.01992
0.3822,1.45236,9.01992
0.45864,1.45236,9.09636
0.45864,1.45236,9.09636
0.45864,1.45236,9.09636
0.84084,1.37592,8.94348
0.61152,1.45236,9.01992
0.61152,1.45236,9.01992
0.61152,1.45236,9.01992
0.61152,1.45236,9.01992
0.53508,1.22304,9.24924
0.53508,1.22304,9.24924
0.53508,1.22304,9.24924
0.53508,1.22304,9.24924
0.91728,1.37592,9.1728
0.91728,1.37592,9.1728
0.91728,1.37592,9.1728
0.91728,1.37592,9.1728
0.45864,1.29948,8.48484
0.45864,1.29948,8.48484
0.45864,1.29948,8.48484
0.45864,1.29948,8.48484
0.45864,1.29948,8.48484
0.99372,1.22304,8.4084
0.99372,1.22304,8.4084
0.99372,1.22304,8.4084
0.99372,1.22304,8.4084
0.99372,1.22304,8.25552
0.99372,1.22304,8.25552
0.99372,1.22304,8.25552
0.99372,1.22304,8.25552
0.61152,1.22304,9.78432
0.61152,1.22304,9.78432
0.61152,1.22304,9.78432
0.61152,1.22304,9.78432
0.45864,1.60524,9.47856
0.45864,1.60524,9.47856
0.45864,1.60524,9.47856
0.45864,1.60524,9.47856
0.45864,1.60524,9.47856
0.91728,1.5288,9.32568
0.91728,1.5288,9.32568
0.91728,1.5288,9.32568
0.91728,1.5288,9.32568
1.1466,1.60524,8.4084
1.1466,1.60524,8.4084
1.1466,1.60524,8.4084
1.1466,1.60524,8.4084
0.99372,1.5288,10.3958
0.99372,1.5288,10.3958
0.99372,1.5288,10.3958
0.99372,1.5288,10.3958
0.3822,1.60524,8.17908
0.3822,1.60524,8.17908
0.3822,1.60524,8.17908
0.3822,1.60524,8.17908
0.3822,1.60524,8.17908
1.29948,1.07016,8.7906
1.29948,1.07016,8.7906
1.29948,1.07016,8.7906
1.29948,1.07016,8.7906
0.30576,1.45236,9.09636
0.30576,1.45236,9.09636
0.30576,1.45236,9.09636
0.30576,1.45236,9.09636
0.68796,1.5288,9.1728
0.68796,1.5288,9.1728
