x,y,z
-0.45864,1.22304,10.0136
-0.07644,1.5288,10.5487
-0.07644,1.5288,10.5487
-0.7644,1.60524,9.63144
-0.7644,1.60524,9.63144
-0.7644,1.60524,9.63144
-0.3822,2.98116,7.94976
-0.3822,2.98116,7.94976
-0.3822,2.98116,7.94976
-0.3822,2.98116,7.94976
-0.68796,1.60524,9.1728
-0.68796,1.60524,9.1728
-0.68796,1.60524,9.1728
-0.3822,1.5288,9.86076
-0.3822,1.5288,9.86076
-0.3822,1.5288,9.86076
-0.07644,1.60524,9.09636
-0.07644,1.60524,9.09636
-0.07644,1.60524,9.09636
-0.3822,1.1466,8.86704
-0.3822,1.1466,8.86704
-0.3822,1.1466,8.86704
-0.45864,1.29948,9.47856
-0.45864,1.29948,9.47856
-0.45864,1.29948,9.47856
-0.61152,1.37592,9.9372
-0.61152,1.37592,9.9372
-0.61152,1.37592,9.9372
-0.07644,0.3822,9.70788
-0.07644,0.3822,9.70788
-0.53508,1.1466,7.33824
-0.53508,1.1466,7.33824
-0.53508,1.1466,7.33824
-0.53508,0,10.1665
-0.53508,0,10.1665
-0.53508,0,10.1665
-0.61152,1.911,9.86076
-0.61152,1.911,9.86076
-0.61152,1.911,9.86076
-0.15288,1.45236,10.0901
-0.15288,1.45236,10.0901
-0.15288,1.45236,10.0901
0,1.22304,9.40212
0,1.22304,9.40212
0,1.22304,9.40212
-0.99372,1.07016,8.86704
-0.99372,1.07016,8.86704
-0.99372,1.07016,8.86704
0,1.75812,9.1728
0,1.75812,9.1728
0,1.75812,9.1728
-0.45864,1.22304,7.41468
-0.45864,1.22304,7.41468
-0.45864,1.22304,7.41468
-0.53508,0,9.9372
-0.53508,0,9.9372
-0.53508,0,9.9372
0,0.99372,8.94348
0,0.99372,8.94348
0,0.99372,8.94348
-0.61152,1.68168,10.3194
-0.61152,1.68168,10.3194
-0.61152,1.68168,10.3194
-0.22932,1.22304,9.78432
-0.22932,1.22304,9.78432
-0.22932,1.22304,9.78432
-0.91728,1.911,9.78432
-0.91728,1.911,9.78432
-0.91728,1.911,9.78432
0.07644,0.7644,8.86704
0.07644,0.7644,8.86704
0.07644,0.7644,8.86704
0.15288,0.84084,8.7906
0.15288,0.84084,8.7906
0.15288,0.84084,8.7906
-0.61152,1.45236,9.86076
-0.61152,1.45236,9.86076
-0.61152,1.45236,9.86076
-0.30576,1.45236,9.09636
-0.30576,1.45236,9.09636
-0.30576,1.45236,9.09636
-0.61152,2.36964,8.56128
-0.61152,2.36964,8.56128
-0.61152,2.36964,8.56128
0,2.14032,9.70788
0,2.14032,9.70788
0,2.14032,9.70788
-0.22932,1.29948,9.1728
-0.22932,1.29948,9.1728
-0.22932,1.29948,9.1728
-0.22932,0.99372,9.63144
-0.22932,0.99372,9.63144
-0.22932,0.99372,9.63144
-0.53508,1.07016,8.7906
-0.53508,1.07016,8.7906
-0.53508,1.07016,8.7906
-0.3822,1.07016,9.40212
-0.3822,1.07016,9.40212
-0.3822,1.07016,9.40212
